moment,station,clouds,description,humidity,pressure,temperature,wind,bikes_in_use
2016-06-16 14:01:38,pomme,68,light rain,61,1004.904,21.83,2.4,17
2016-06-16 14:02:02,metro-canal-du-midi,68,light rain,61,1004.904,21.83,2.4,16
2016-06-16 14:03:17,pomme,68,light rain,61,1004.904,21.83,2.4,18
2016-06-16 14:03:41,place-des-carmes,68,light rain,61,1004.904,21.83,2.4,16
2016-06-16 14:04:44,place-des-carmes,68,light rain,61,1004.904,21.83,2.4,16
2016-06-16 14:07:24,pomme,68,light rain,61,1004.904,21.83,2.4,18
2016-06-16 14:09:25,pomme,68,light rain,58,1004.931,22.03,4.8,17
2016-06-16 14:10:01,place-esquirol,68,light rain,58,1004.931,22.03,4.8,27
2016-06-16 14:10:47,place-esquirol,68,light rain,58,1004.931,22.03,4.8,26
2016-06-16 14:10:56,place-jeanne-darc,68,light rain,58,1004.931,22.03,4.8,12
2016-06-16 14:11:38,metro-canal-du-midi,68,light rain,58,1004.931,22.03,4.8,16
2016-06-16 14:11:53,pomme,68,light rain,58,1004.931,22.03,4.8,18
2016-06-16 14:12:47,place-jeanne-darc,68,light rain,58,1004.931,22.03,4.8,11
2016-06-16 14:15:44,pomme,68,light rain,58,1004.931,22.03,4.8,18
2016-06-16 14:15:49,place-jeanne-darc,68,light rain,58,1004.931,22.03,4.8,12
2016-06-16 14:17:53,pomme,68,light rain,58,1004.931,22.03,4.8,18
2016-06-16 14:19:16,metro-canal-du-midi,68,light rain,58,1004.931,22.03,4.8,15
2016-06-16 14:19:50,place-esquirol,68,light rain,58,1004.931,22.03,4.8,27
2016-06-16 14:19:52,pomme,68,light rain,58,1004.931,22.03,4.8,18
2016-06-16 14:20:18,place-jeanne-darc,68,light rain,58,1004.931,22.03,4.8,12
2016-06-16 14:22:26,place-jeanne-darc,68,light rain,58,1004.931,22.03,4.8,13
2016-06-16 14:23:52,pomme,68,light rain,58,1004.931,22.03,4.8,17
2016-06-16 14:24:03,metro-canal-du-midi,68,light rain,58,1004.931,22.03,4.8,15
2016-06-16 14:24:08,place-esquirol,68,light rain,58,1004.931,22.03,4.8,29
2016-06-16 14:24:21,place-esquirol,68,light rain,58,1004.931,22.03,4.8,29
2016-06-16 14:25:03,pomme,68,light rain,58,1004.931,22.03,4.8,18
2016-06-16 14:25:43,metro-canal-du-midi,68,light rain,58,1004.931,22.03,4.8,15
2016-06-16 14:27:41,place-esquirol,68,light rain,58,1004.931,22.03,4.8,29
2016-06-16 14:31:58,metro-canal-du-midi,68,light rain,58,1004.931,22.03,4.8,15
2016-06-16 14:32:24,metro-canal-du-midi,68,light rain,58,1004.931,22.03,4.8,14
2016-06-16 14:33:49,place-esquirol,68,light rain,58,1004.931,22.03,4.8,29
2016-06-16 14:34:10,pomme,68,light rain,58,1004.931,22.03,4.8,17
2016-06-16 14:34:47,pomme,68,light rain,58,1004.931,22.03,4.8,17
2016-06-16 14:36:16,pomme,68,light rain,58,1004.931,22.03,4.8,18
2016-06-16 14:37:29,place-des-carmes,68,light rain,58,1004.931,22.03,4.8,14
2016-06-16 14:39:47,place-des-carmes,68,light rain,58,1004.931,22.03,4.8,13
2016-06-16 14:40:14,place-des-carmes,68,light rain,58,1004.931,22.03,4.8,13
2016-06-16 14:40:45,place-jeanne-darc,68,light rain,58,1004.931,22.03,4.8,14
2016-06-16 14:42:30,metro-canal-du-midi,68,light rain,58,1004.931,22.03,4.8,13
2016-06-16 14:42:56,place-des-carmes,68,light rain,58,1004.931,22.03,4.8,11
2016-06-16 14:43:55,place-esquirol,68,light rain,58,1004.931,22.03,4.8,28
2016-06-16 14:44:01,pomme,68,light rain,58,1004.931,22.03,4.8,17
2016-06-16 14:45:44,pomme,24,few clouds,62,1004.998,21.75,4.1,16
2016-06-16 14:47:46,pomme,24,few clouds,62,1004.998,21.75,4.1,17
2016-06-16 14:48:10,place-des-carmes,24,few clouds,62,1004.998,21.75,4.1,12
2016-06-16 14:48:45,place-jeanne-darc,24,few clouds,62,1004.998,21.75,4.1,13
2016-06-16 14:49:46,pomme,24,few clouds,62,1004.998,21.75,4.1,18
2016-06-16 14:51:00,pomme,24,few clouds,62,1004.998,21.75,4.1,16
2016-06-16 14:53:30,pomme,24,few clouds,62,1004.998,21.75,4.1,15
2016-06-16 14:53:57,place-esquirol,24,few clouds,62,1004.998,21.75,4.1,27
2016-06-16 14:54:04,place-des-carmes,24,few clouds,62,1004.998,21.75,4.1,15
2016-06-16 14:54:43,place-jeanne-darc,24,few clouds,62,1004.998,21.75,4.1,14
2016-06-16 14:55:49,place-esquirol,24,few clouds,62,1004.998,21.75,4.1,26
2016-06-16 14:55:54,place-des-carmes,24,few clouds,62,1004.998,21.75,4.1,16
2016-06-16 14:56:25,place-des-carmes,24,few clouds,62,1004.998,21.75,4.1,17
2016-06-16 14:57:17,place-esquirol,24,few clouds,62,1004.998,21.75,4.1,27
2016-06-16 14:57:38,place-jeanne-darc,24,few clouds,62,1004.998,21.75,4.1,15
2016-06-16 15:02:39,metro-canal-du-midi,68,light rain,63,1004.903,21.88,3.3,13
2016-06-16 15:03:21,pomme,68,light rain,63,1004.903,21.88,3.3,16
2016-06-16 15:03:45,place-des-carmes,68,light rain,63,1004.903,21.88,3.3,17
2016-06-16 15:05:58,place-esquirol,68,light rain,63,1004.903,21.88,3.3,31
2016-06-16 15:07:26,place-esquirol,68,light rain,63,1004.903,21.88,3.3,31
2016-06-16 15:07:34,pomme,68,light rain,63,1004.903,21.88,3.3,16
2016-06-16 15:09:55,place-esquirol,68,light rain,63,1004.903,21.88,3.3,32
2016-06-16 15:09:59,pomme,68,light rain,63,1004.903,21.88,3.3,15
2016-06-16 15:10:09,place-des-carmes,68,light rain,63,1004.903,21.88,3.3,16
2016-06-16 15:10:39,place-des-carmes,68,light rain,63,1004.903,21.88,3.3,15
2016-06-16 15:11:24,place-esquirol,68,light rain,63,1004.903,21.88,3.3,32
2016-06-16 15:11:31,pomme,68,light rain,63,1004.903,21.88,3.3,14
2016-06-16 15:12:44,metro-canal-du-midi,68,light rain,63,1004.903,21.88,3.3,13
2016-06-16 15:13:43,pomme,68,light rain,63,1004.903,21.88,3.3,15
2016-06-16 15:13:58,place-esquirol,68,light rain,63,1004.903,21.88,3.3,34
2016-06-16 15:15:52,place-esquirol,68,light rain,63,1004.903,21.88,3.3,34
2016-06-16 15:17:32,metro-canal-du-midi,68,light rain,63,1004.903,21.88,3.3,13
2016-06-16 15:18:05,pomme,68,light rain,63,1004.903,21.88,3.3,15
2016-06-16 15:18:06,place-esquirol,68,light rain,63,1004.903,21.88,3.3,33
2016-06-16 15:18:33,place-esquirol,68,light rain,63,1004.903,21.88,3.3,34
2016-06-16 15:18:52,pomme,68,light rain,63,1004.903,21.88,3.3,14
2016-06-16 15:19:06,metro-canal-du-midi,68,light rain,63,1004.903,21.88,3.3,11
2016-06-16 15:20:00,place-des-carmes,68,light rain,63,1004.903,21.88,3.3,20
2016-06-16 15:23:07,place-jeanne-darc,68,light rain,63,1004.903,21.88,3.3,16
2016-06-16 15:23:14,place-des-carmes,68,light rain,63,1004.903,21.88,3.3,20
2016-06-16 15:24:09,place-esquirol,68,light rain,63,1004.903,21.88,3.3,33
2016-06-16 15:25:33,pomme,68,light rain,63,1004.903,21.88,3.3,15
2016-06-16 15:25:54,place-esquirol,68,light rain,63,1004.903,21.88,3.3,33
2016-06-16 15:26:09,metro-canal-du-midi,68,light rain,59,1005.181,21.58,3.9,12
2016-06-16 15:27:10,pomme,68,light rain,59,1005.181,21.58,3.9,16
2016-06-16 15:29:47,pomme,68,light rain,59,1005.181,21.58,3.9,17
2016-06-16 15:31:51,pomme,68,light rain,59,1005.181,21.58,3.9,17
2016-06-16 15:33:10,place-jeanne-darc,68,light rain,59,1005.181,21.58,3.9,16
2016-06-16 15:33:11,pomme,68,light rain,59,1005.181,21.58,3.9,17
2016-06-16 15:33:17,metro-canal-du-midi,68,light rain,59,1005.181,21.58,3.9,12
2016-06-16 15:33:52,place-des-carmes,68,light rain,59,1005.181,21.58,3.9,20
2016-06-16 15:37:49,place-des-carmes,68,light rain,59,1005.181,21.58,3.9,17
2016-06-16 15:37:56,pomme,68,light rain,59,1005.181,21.58,3.9,17
2016-06-16 15:38:02,metro-canal-du-midi,68,light rain,59,1005.181,21.58,3.9,12
2016-06-16 15:39:05,place-jeanne-darc,68,light rain,59,1005.181,21.58,3.9,14
2016-06-16 15:39:58,place-esquirol,68,light rain,59,1005.181,21.58,3.9,29
2016-06-16 15:43:18,place-des-carmes,68,light rain,59,1005.181,21.58,3.9,16
2016-06-16 15:45:53,metro-canal-du-midi,68,light rain,59,1005.181,21.58,3.9,9
2016-06-16 15:48:00,pomme,76,light rain,59,1005.317,21.66,4.3,17
2016-06-16 15:48:02,place-esquirol,76,light rain,59,1005.317,21.66,4.3,27
2016-06-16 15:48:47,place-esquirol,76,light rain,59,1005.317,21.66,4.3,27
2016-06-16 15:49:07,place-jeanne-darc,76,light rain,59,1005.317,21.66,4.3,14
2016-06-16 15:52:11,pomme,76,light rain,59,1005.317,21.66,4.3,15
2016-06-16 15:53:32,pomme,76,light rain,59,1005.317,21.66,4.3,17
2016-06-16 15:53:55,place-des-carmes,76,light rain,59,1005.317,21.66,4.3,18
2016-06-16 15:54:12,place-esquirol,76,light rain,59,1005.317,21.66,4.3,28
2016-06-16 15:54:22,pomme,76,light rain,59,1005.317,21.66,4.3,18
2016-06-16 15:54:54,metro-canal-du-midi,76,light rain,59,1005.317,21.66,4.3,8
2016-06-16 15:55:31,place-esquirol,76,light rain,59,1005.317,21.66,4.3,26
2016-06-16 15:57:00,place-des-carmes,76,light rain,59,1005.317,21.66,4.3,17
2016-06-16 15:57:41,place-esquirol,76,light rain,59,1005.317,21.66,4.3,26
2016-06-16 15:59:11,place-jeanne-darc,76,light rain,59,1005.317,21.66,4.3,14
2016-06-16 16:00:09,pomme,76,light rain,59,1005.317,21.66,4.3,18
2016-06-16 16:02:44,pomme,76,light rain,58,1005.4789999999999,21.24,4.5,17
2016-06-16 16:03:57,place-esquirol,76,light rain,58,1005.4789999999999,21.24,4.5,24
2016-06-16 16:04:58,metro-canal-du-midi,76,light rain,58,1005.4789999999999,21.24,4.5,8
2016-06-16 16:05:09,place-des-carmes,76,light rain,58,1005.4789999999999,21.24,4.5,18
2016-06-16 16:05:58,place-esquirol,76,light rain,58,1005.4789999999999,21.24,4.5,25
2016-06-16 16:08:43,place-esquirol,76,light rain,58,1005.4789999999999,21.24,4.5,24
2016-06-16 16:10:06,pomme,76,light rain,58,1005.4789999999999,21.24,4.5,16
2016-06-16 16:10:49,pomme,76,light rain,58,1005.4789999999999,21.24,4.5,17
2016-06-16 16:12:09,place-esquirol,76,light rain,58,1005.4789999999999,21.24,4.5,27
2016-06-16 16:13:28,place-esquirol,76,light rain,58,1005.4789999999999,21.24,4.5,27
2016-06-16 16:14:04,pomme,76,light rain,58,1005.4789999999999,21.24,4.5,17
2016-06-16 16:14:23,place-esquirol,76,light rain,58,1005.4789999999999,21.24,4.5,27
2016-06-16 16:14:42,pomme,76,light rain,58,1005.4789999999999,21.24,4.5,16
2016-06-16 16:15:02,metro-canal-du-midi,76,light rain,58,1005.4789999999999,21.24,4.5,8
2016-06-16 16:17:23,pomme,76,light rain,59,1005.52,20.95,4.4,16
2016-06-16 16:17:59,place-esquirol,76,light rain,59,1005.52,20.95,4.4,27
2016-06-16 16:19:17,place-esquirol,76,light rain,59,1005.52,20.95,4.4,25
2016-06-16 16:21:00,pomme,76,light rain,59,1005.52,20.95,4.4,16
2016-06-16 16:23:55,place-esquirol,76,light rain,59,1005.52,20.95,4.4,27
2016-06-16 16:25:07,metro-canal-du-midi,76,light rain,59,1005.52,20.95,4.4,8
2016-06-16 16:25:49,pomme,76,light rain,59,1005.52,20.95,4.4,16
2016-06-16 16:25:53,place-esquirol,76,light rain,59,1005.52,20.95,4.4,25
2016-06-16 16:27:27,pomme,76,light rain,59,1005.52,20.95,4.4,17
2016-06-16 16:27:54,metro-canal-du-midi,76,light rain,59,1005.52,20.95,4.4,7
2016-06-16 16:28:33,place-des-carmes,76,light rain,59,1005.52,20.95,4.4,17
2016-06-16 16:29:02,place-esquirol,76,light rain,59,1005.52,20.95,4.4,29
2016-06-16 16:29:23,place-jeanne-darc,76,light rain,59,1005.52,20.95,4.4,14
2016-06-16 16:30:01,pomme,76,light rain,59,1005.52,20.95,4.4,16
2016-06-16 16:32:06,place-esquirol,76,light rain,59,1005.7239999999999,20.95,5.4,28
2016-06-16 16:32:10,pomme,76,light rain,59,1005.7239999999999,20.95,5.4,16
2016-06-16 16:32:13,pomme,76,light rain,59,1005.7239999999999,20.95,5.4,17
2016-06-16 16:32:56,place-des-carmes,76,light rain,59,1005.7239999999999,20.95,5.4,17
2016-06-16 16:33:49,place-esquirol,76,light rain,59,1005.7239999999999,20.95,5.4,25
2016-06-16 16:34:11,place-jeanne-darc,76,light rain,59,1005.7239999999999,20.95,5.4,13
2016-06-16 16:34:17,pomme,76,light rain,59,1005.7239999999999,20.95,5.4,18
2016-06-16 16:36:04,place-jeanne-darc,76,light rain,59,1005.7239999999999,20.95,5.4,11
2016-06-16 16:37:57,metro-canal-du-midi,76,light rain,59,1005.7239999999999,20.95,5.4,7
2016-06-16 16:38:06,place-des-carmes,76,light rain,59,1005.7239999999999,20.95,5.4,15
2016-06-16 16:38:42,place-des-carmes,76,light rain,59,1005.7239999999999,20.95,5.4,15
2016-06-16 16:40:06,place-esquirol,76,light rain,59,1005.7239999999999,20.95,5.4,23
2016-06-16 16:42:31,place-esquirol,76,light rain,59,1005.7239999999999,20.95,5.4,22
2016-06-16 16:42:32,place-des-carmes,76,light rain,59,1005.7239999999999,20.95,5.4,15
2016-06-16 16:44:05,pomme,76,light rain,59,1005.7239999999999,20.95,5.4,18
2016-06-16 16:45:03,place-des-carmes,76,light rain,59,1005.7239999999999,20.95,5.4,15
2016-06-16 16:46:08,pomme,76,light rain,59,1005.7239999999999,20.95,5.4,17
2016-06-16 16:47:31,place-esquirol,32,scattered clouds,57,1007.0,21.0,2.06,23
2016-06-16 16:47:56,pomme,32,scattered clouds,57,1007.0,21.0,2.06,17
2016-06-16 16:48:00,metro-canal-du-midi,32,scattered clouds,57,1007.0,21.0,2.06,7
2016-06-16 16:48:45,place-esquirol,32,scattered clouds,57,1007.0,21.0,2.06,23
2016-06-16 16:48:54,pomme,32,scattered clouds,57,1007.0,21.0,2.06,15
2016-06-16 16:49:32,place-des-carmes,32,scattered clouds,57,1007.0,21.0,2.06,16
2016-06-16 16:50:09,place-jeanne-darc,32,scattered clouds,57,1007.0,21.0,2.06,9
2016-06-16 16:50:46,place-esquirol,32,scattered clouds,57,1007.0,21.0,2.06,23
2016-06-16 16:52:01,pomme,32,scattered clouds,57,1007.0,21.0,2.06,14
2016-06-16 16:52:13,pomme,32,scattered clouds,57,1007.0,21.0,2.06,14
2016-06-16 16:55:51,pomme,32,scattered clouds,57,1007.0,21.0,2.06,14
2016-06-16 16:58:34,pomme,32,scattered clouds,57,1007.0,21.0,2.06,17
2016-06-16 16:59:51,metro-canal-du-midi,32,scattered clouds,57,1007.0,21.0,2.06,9
2016-06-16 17:00:13,place-jeanne-darc,32,scattered clouds,57,1007.0,21.0,2.06,9
2016-06-16 17:00:41,place-esquirol,32,scattered clouds,57,1007.0,21.0,2.06,16
2016-06-16 17:01:14,pomme,32,scattered clouds,57,1007.0,21.0,2.06,18
2016-06-16 17:02:44,place-jeanne-darc,32,scattered clouds,57,1007.0,21.0,2.06,10
2016-06-16 17:03:19,metro-canal-du-midi,32,scattered clouds,57,1007.0,21.0,2.06,7
2016-06-16 17:04:04,place-des-carmes,32,scattered clouds,57,1007.0,21.0,2.06,15
2016-06-16 17:05:25,place-esquirol,32,scattered clouds,57,1007.0,21.0,2.06,24
2016-06-16 17:06:08,metro-canal-du-midi,32,scattered clouds,57,1007.0,21.0,2.06,5
2016-06-16 17:06:09,pomme,32,scattered clouds,57,1007.0,21.0,2.06,18
2016-06-16 17:06:36,place-des-carmes,32,scattered clouds,57,1007.0,21.0,2.06,14
2016-06-16 17:07:56,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,18
2016-06-16 17:09:39,place-esquirol,76,light rain,61,1005.9739999999999,20.61,3.6,27
2016-06-16 17:09:41,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,18
2016-06-16 17:10:24,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,17
2016-06-16 17:11:36,place-jeanne-darc,76,light rain,61,1005.9739999999999,20.61,3.6,11
2016-06-16 17:11:57,place-des-carmes,76,light rain,61,1005.9739999999999,20.61,3.6,14
2016-06-16 17:12:05,place-esquirol,76,light rain,61,1005.9739999999999,20.61,3.6,30
2016-06-16 17:12:48,place-des-carmes,76,light rain,61,1005.9739999999999,20.61,3.6,14
2016-06-16 17:15:52,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,17
2016-06-16 17:16:12,metro-canal-du-midi,76,light rain,61,1005.9739999999999,20.61,3.6,5
2016-06-16 17:17:19,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,18
2016-06-16 17:17:50,place-esquirol,76,light rain,61,1005.9739999999999,20.61,3.6,26
2016-06-16 17:19:56,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,18
2016-06-16 17:20:05,place-des-carmes,76,light rain,61,1005.9739999999999,20.61,3.6,14
2016-06-16 17:20:46,place-des-carmes,76,light rain,61,1005.9739999999999,20.61,3.6,14
2016-06-16 17:21:39,metro-canal-du-midi,76,light rain,61,1005.9739999999999,20.61,3.6,5
2016-06-16 17:21:44,place-jeanne-darc,76,light rain,61,1005.9739999999999,20.61,3.6,10
2016-06-16 17:22:03,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,18
2016-06-16 17:22:42,place-jeanne-darc,76,light rain,61,1005.9739999999999,20.61,3.6,11
2016-06-16 17:24:10,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,15
2016-06-16 17:24:13,place-des-carmes,76,light rain,61,1005.9739999999999,20.61,3.6,17
2016-06-16 17:24:21,place-jeanne-darc,76,light rain,61,1005.9739999999999,20.61,3.6,12
2016-06-16 17:24:36,place-esquirol,76,light rain,61,1005.9739999999999,20.61,3.6,27
2016-06-16 17:25:49,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,16
2016-06-16 17:28:10,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,17
2016-06-16 17:28:11,place-esquirol,76,light rain,61,1005.9739999999999,20.61,3.6,29
2016-06-16 17:29:26,place-des-carmes,76,light rain,61,1005.9739999999999,20.61,3.6,16
2016-06-16 17:29:45,place-esquirol,76,light rain,61,1005.9739999999999,20.61,3.6,28
2016-06-16 17:29:47,place-jeanne-darc,76,light rain,61,1005.9739999999999,20.61,3.6,12
2016-06-16 17:29:54,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,18
2016-06-16 17:30:17,place-jeanne-darc,76,light rain,61,1005.9739999999999,20.61,3.6,11
2016-06-16 17:30:43,pomme,76,light rain,61,1005.9739999999999,20.61,3.6,18
2016-06-16 17:31:43,metro-canal-du-midi,76,light rain,61,1005.9739999999999,20.61,3.6,4
2016-06-16 17:31:49,place-des-carmes,76,light rain,61,1005.9739999999999,20.61,3.6,16
2016-06-16 17:31:53,place-esquirol,76,light rain,61,1005.9739999999999,20.61,3.6,27
2016-06-16 17:32:56,place-des-carmes,76,light rain,59,1006.102,20.73,4.8,15
2016-06-16 17:33:23,place-esquirol,76,light rain,59,1006.102,20.73,4.8,26
2016-06-16 17:34:09,pomme,76,light rain,59,1006.102,20.73,4.8,18
2016-06-16 17:35:05,pomme,76,light rain,59,1006.102,20.73,4.8,18
2016-06-16 17:35:58,place-des-carmes,76,light rain,59,1006.102,20.73,4.8,15
2016-06-16 17:36:54,place-esquirol,76,light rain,59,1006.102,20.73,4.8,24
2016-06-16 17:38:05,pomme,76,light rain,59,1006.102,20.73,4.8,17
2016-06-16 17:39:35,pomme,76,light rain,59,1006.102,20.73,4.8,17
2016-06-16 17:39:44,place-esquirol,76,light rain,59,1006.102,20.73,4.8,24
2016-06-16 17:40:20,place-jeanne-darc,76,light rain,59,1006.102,20.73,4.8,11
2016-06-16 17:40:25,place-des-carmes,76,light rain,59,1006.102,20.73,4.8,16
2016-06-16 17:41:49,metro-canal-du-midi,76,light rain,59,1006.102,20.73,4.8,4
2016-06-16 17:43:15,pomme,76,light rain,59,1006.102,20.73,4.8,16
2016-06-16 17:43:48,place-esquirol,76,light rain,59,1006.102,20.73,4.8,26
2016-06-16 17:45:34,pomme,76,light rain,59,1006.102,20.73,4.8,13
2016-06-16 17:45:50,place-des-carmes,76,light rain,59,1006.102,20.73,4.8,14
2016-06-16 17:46:25,place-jeanne-darc,76,light rain,59,1006.102,20.73,4.8,14
2016-06-16 17:47:15,place-des-carmes,76,light rain,59,1006.102,20.73,4.8,15
2016-06-16 17:49:12,place-jeanne-darc,76,light rain,59,1006.102,20.73,4.8,16
2016-06-16 17:50:00,pomme,76,light rain,59,1006.102,20.73,4.8,14
2016-06-16 17:50:17,place-esquirol,76,light rain,59,1006.102,20.73,4.8,25
2016-06-16 17:53:34,place-des-carmes,76,light rain,59,1006.102,20.73,4.8,13
2016-06-16 17:54:01,place-esquirol,32,scattered clouds,59,1008.0,20.43,1.03,24
2016-06-16 17:54:54,pomme,32,scattered clouds,59,1008.0,20.43,1.03,13
2016-06-16 17:55:30,place-des-carmes,32,scattered clouds,59,1008.0,20.43,1.03,16
2016-06-16 17:55:34,place-esquirol,32,scattered clouds,59,1008.0,20.43,1.03,23
2016-06-16 17:56:21,pomme,32,scattered clouds,59,1008.0,20.43,1.03,13
2016-06-16 17:58:03,metro-canal-du-midi,32,scattered clouds,59,1008.0,20.43,1.03,2
2016-06-16 17:59:20,place-jeanne-darc,32,scattered clouds,59,1008.0,20.43,1.03,18
2016-06-16 17:59:39,place-des-carmes,32,scattered clouds,59,1008.0,20.43,1.03,18
2016-06-16 18:00:10,pomme,32,scattered clouds,59,1008.0,20.43,1.03,15
2016-06-16 18:01:16,place-jeanne-darc,32,scattered clouds,59,1008.0,20.43,1.03,19
2016-06-16 18:04:18,place-des-carmes,32,scattered clouds,59,1008.0,20.43,1.03,18
2016-06-16 18:06:11,place-esquirol,32,scattered clouds,59,1008.0,20.43,1.03,28
2016-06-16 18:06:41,pomme,32,scattered clouds,59,1008.0,20.43,1.03,16
2016-06-16 18:10:04,metro-canal-du-midi,32,scattered clouds,59,1008.0,20.43,1.03,3
2016-06-16 18:10:06,place-esquirol,32,scattered clouds,59,1008.0,20.43,1.03,26
2016-06-16 18:11:17,place-des-carmes,32,scattered clouds,59,1008.0,20.43,1.03,20
2016-06-16 18:11:20,place-jeanne-darc,32,scattered clouds,59,1008.0,20.43,1.03,19
2016-06-16 18:13:11,metro-canal-du-midi,32,scattered clouds,59,1008.0,20.43,1.03,2
2016-06-16 18:13:50,place-esquirol,32,scattered clouds,59,1008.0,20.43,1.03,27
2016-06-16 18:14:10,pomme,32,scattered clouds,59,1008.0,20.43,1.03,17
2016-06-16 18:15:49,place-des-carmes,32,scattered clouds,59,1008.0,20.43,1.03,20
2016-06-16 18:16:03,pomme,32,scattered clouds,59,1008.0,20.43,1.03,16
2016-06-16 18:16:52,pomme,32,scattered clouds,59,1008.0,20.43,1.03,14
2016-06-16 18:18:32,place-des-carmes,32,scattered clouds,59,1008.0,20.43,1.03,19
2016-06-16 18:19:29,place-jeanne-darc,32,scattered clouds,59,1008.0,20.43,1.03,18
2016-06-16 18:19:39,place-esquirol,32,scattered clouds,59,1008.0,20.43,1.03,24
2016-06-16 18:20:04,pomme,32,scattered clouds,59,1008.0,20.43,1.03,12
2016-06-16 18:21:17,place-jeanne-darc,32,light rain,57,1008.0,20.15,3.08,19
2016-06-16 18:21:55,pomme,32,light rain,57,1008.0,20.15,3.08,9
2016-06-16 18:23:04,place-esquirol,32,light rain,57,1008.0,20.15,3.08,22
2016-06-16 18:23:15,metro-canal-du-midi,32,light rain,57,1008.0,20.15,3.08,2
2016-06-16 18:24:07,pomme,32,light rain,57,1008.0,20.15,3.08,6
2016-06-16 18:24:36,metro-canal-du-midi,32,light rain,57,1008.0,20.15,3.08,3
2016-06-16 18:25:27,pomme,32,light rain,57,1008.0,20.15,3.08,7
2016-06-16 18:26:09,place-des-carmes,32,light rain,57,1008.0,20.15,3.08,19
2016-06-16 18:27:54,pomme,32,light rain,57,1008.0,20.15,3.08,8
2016-06-16 18:29:33,pomme,32,light rain,57,1008.0,20.15,3.08,9
2016-06-16 18:29:58,place-esquirol,32,light rain,57,1008.0,20.15,3.08,18
2016-06-16 18:31:57,pomme,32,light rain,57,1008.0,20.15,3.08,10
2016-06-16 18:31:59,place-des-carmes,32,light rain,57,1008.0,20.15,3.08,18
2016-06-16 18:32:08,metro-canal-du-midi,32,light rain,57,1008.0,20.15,3.08,3
2016-06-16 18:33:34,pomme,32,light rain,57,1008.0,20.15,3.08,10
2016-06-16 18:36:55,place-des-carmes,32,light rain,57,1008.0,20.15,3.08,20
2016-06-16 18:37:16,metro-canal-du-midi,32,light rain,57,1008.0,20.15,3.08,2
2016-06-16 18:37:39,pomme,32,light rain,57,1008.0,20.15,3.08,9
2016-06-16 18:39:45,place-esquirol,32,light rain,57,1008.0,20.15,3.08,19
2016-06-16 18:39:46,place-jeanne-darc,32,light rain,57,1008.0,20.15,3.08,18
2016-06-16 18:39:56,metro-canal-du-midi,32,light rain,57,1008.0,20.15,3.08,3
2016-06-16 18:40:07,pomme,32,light rain,57,1008.0,20.15,3.08,10
2016-06-16 18:41:59,pomme,32,light rain,57,1008.0,20.15,3.08,10
2016-06-16 18:42:57,place-esquirol,32,light rain,57,1008.0,20.15,3.08,20
2016-06-16 18:45:49,pomme,88,light rain,73,1006.962,19.86,3.0,11
2016-06-16 18:47:00,place-des-carmes,88,light rain,73,1006.962,19.86,3.0,20
2016-06-16 18:48:44,pomme,88,light rain,73,1006.962,19.86,3.0,12
2016-06-16 18:49:43,metro-canal-du-midi,88,light rain,73,1006.962,19.86,3.0,4
2016-06-16 18:51:57,place-des-carmes,88,light rain,73,1006.962,19.86,3.0,20
2016-06-16 18:52:09,pomme,88,light rain,73,1006.962,19.86,3.0,10
2016-06-16 18:53:50,pomme,88,light rain,73,1006.962,19.86,3.0,7
2016-06-16 18:53:56,place-esquirol,88,light rain,73,1006.962,19.86,3.0,23
2016-06-16 18:54:21,pomme,88,light rain,73,1006.962,19.86,3.0,7
2016-06-16 18:54:51,place-des-carmes,88,light rain,73,1006.962,19.86,3.0,19
2016-06-16 18:55:14,place-esquirol,88,light rain,73,1006.962,19.86,3.0,25
2016-06-16 18:57:39,place-esquirol,88,light rain,73,1006.962,19.86,3.0,26
2016-06-16 18:57:44,pomme,88,light rain,73,1006.962,19.86,3.0,7
2016-06-16 18:57:47,place-des-carmes,88,light rain,73,1006.962,19.86,3.0,20
2016-06-16 18:59:42,place-esquirol,88,light rain,75,1007.05,19.88,3.0,28
2016-06-16 18:59:47,metro-canal-du-midi,88,light rain,75,1007.05,19.88,3.0,4
2016-06-16 18:59:50,pomme,88,light rain,75,1007.05,19.88,3.0,7
2016-06-16 18:59:58,place-des-carmes,88,light rain,75,1007.05,19.88,3.0,19
2016-06-16 19:01:06,pomme,88,light rain,75,1007.05,19.88,3.0,6
2016-06-16 19:01:16,place-des-carmes,88,light rain,75,1007.05,19.88,3.0,19
2016-06-16 19:01:46,place-esquirol,88,light rain,75,1007.05,19.88,3.0,26
2016-06-16 19:06:07,pomme,88,light rain,75,1007.05,19.88,3.0,2
2016-06-16 19:06:50,metro-canal-du-midi,88,light rain,75,1007.05,19.88,3.0,5
